gene_id,gene_name,between_tissue_gini,median_within_tissue_gini,median_within_tissue_cv,mean_global_tpm
ENSG00000074047.22,GLI2,0.5163189969155275,0.318951928651555,0.6172810196876526,3.6194055
ENSG00000115112.8,TFCP2L1,0.7941751689831585,0.5074847729986153,1.2000300884246826,14.676886
ENSG00000169554.23,ZEB2,0.3911750101202607,0.2605088949656012,0.5363479852676392,16.847132
ENSG00000153234.16,NR4A2,0.5477689818657205,0.5329080475518596,1.2687952518463137,32.118607
ENSG00000123636.20,BAZ2B,0.2551147979707597,0.1739231742160277,0.3220864534378052,7.9615006
ENSG00000136535.15,TBR1,0.928347485816816,0.5259295089519256,1.2475969791412354,1.4482429
ENSG00000178662.16,CSRNP3,0.4896790343443444,0.3345096216532504,0.652841329574585,1.7945751
ENSG00000204335.4,SP5,0.6265177073970972,0.4425340959706396,0.8875980377197266,1.4734858
ENSG00000144355.15,DLX1,0.7531042974866359,0.4686665303487591,0.9535051584243774,1.5393267
ENSG00000115844.11,DLX2,0.6699950744334119,0.5139051494028947,1.1944555044174194,0.505444
ENSG00000172845.18,SP3,0.304446018807109,0.1616165401304178,0.2930215001106262,13.615808
ENSG00000217236.2,SP9,0.7949763701385848,0.5131373446082208,1.0983855724334717,0.98163414
ENSG00000115966.18,ATF2,0.2372404815057968,0.1749995278157146,0.3238601982593536,20.956064
ENSG00000174279.5,EVX2,0.9097850072465468,0.5090631012746598,1.0817272663116455,0.26699847
ENSG00000128714.6,HOXD13,0.9122173532079286,0.5751525596061268,1.350697040557861,1.4846979
ENSG00000170178.7,HOXD12,0.9081618452366864,0.5229845669546347,1.0461641550064087,0.09054964
ENSG00000128713.14,HOXD11,0.8758717897985473,0.501682812731681,1.0288126468658447,0.6678603
ENSG00000128710.6,HOXD10,0.854534412131551,0.5402390758063254,1.2610368728637695,4.336607
ENSG00000128709.13,HOXD9,0.7817423709374856,0.3676727175994408,0.7453726530075073,11.055936
ENSG00000175879.9,HOXD8,0.6309984056904229,0.295202532060448,0.5748368501663208,7.0355744
ENSG00000128652.12,HOXD3,0.6757153142120473,0.3390258458993549,0.6842840313911438,2.3001926
ENSG00000170166.6,HOXD4,0.6836449637765707,0.3073285600626022,0.6185007691383362,6.3666697
ENSG00000128645.15,HOXD1,0.6044566009292135,0.5807610392902802,1.1528639793395996,0.5190273
ENSG00000116044.17,NFE2L2,0.310106227202745,0.1927811083915303,0.35865119099617,45.40333
ENSG00000144331.20,ZNF385B,0.587450975309042,0.405649628103555,0.8151994943618774,4.419024
ENSG00000162992.5,NEUROD1,0.95040410170764,0.45711769022817,1.0845972299575806,2.9867454
ENSG00000170396.9,ZNF804A,0.6927326300287052,0.4346686384332555,0.8801210522651672,0.98306423
ENSG00000115415.21,STAT1,0.4136623593849519,0.2654420731889175,0.628374457359314,31.526966
ENSG00000138378.20,STAT4,0.510457354032206,0.3632462242066857,0.7373051047325134,2.955904
ENSG00000119042.18,SATB2,0.4632858838273869,0.2533839263131696,0.4964388608932495,2.3238373
ENSG00000138380.18,CARF,0.2705564101979761,0.2381212498282467,0.4442896246910095,4.407757
ENSG00000118263.16,KLF7,0.3312771497498951,0.2210152387207452,0.4047189354896545,14.018578
ENSG00000118260.15,CREB1,0.2602690026124557,0.1541585354992393,0.2819996774196625,8.941058
ENSG00000030419.17,IKZF2,0.6413584718244811,0.2826004892716502,0.5565707683563232,5.500164
ENSG00000115568.16,ZNF142,0.2394074544739726,0.157320379373087,0.2833936810493469,9.074062
ENSG00000163497.3,FEV,0.7638159908940917,0.5528708904243949,1.0961838960647583,0.53691906
ENSG00000163516.14,ANKZF1,0.312498355398618,0.2051127438193887,0.3927177786827087,52.39002
ENSG00000135903.20,PAX3,0.7781276438166335,0.3912030023890819,0.7789257764816284,0.38818607
ENSG00000135899.20,SP110,0.4506247723639209,0.2303508588956697,0.4364592730998993,9.9482765
ENSG00000079263.19,SP140,0.7799971515920108,0.3414177336837343,0.7634409666061401,3.3135993
ENSG00000185404.17,SP140L,0.4417060016204938,0.2202558428458594,0.4314975440502167,8.9240265
ENSG00000067066.17,SP100,0.415282874240477,0.2082824139685173,0.3727734684944153,24.969105
ENSG00000221944.9,TIGD1,0.2603714350939145,0.2349789560330386,0.4302435219287872,4.22301
ENSG00000168505.7,GBX2,0.8129497401361995,0.4208186476121903,1.0495054721832275,0.22014767
ENSG00000144485.11,HES6,0.4668149889019304,0.2722073746020437,0.5521230101585388,13.352525
ENSG00000233608.5,TWIST2,0.7015494291887727,0.3331928350614536,0.6705341339111328,25.99582
ENSG00000122085.17,MTERF4,0.2887133616971306,0.1617478894680785,0.2943812608718872,14.991
ENSG00000176946.13,THAP4,0.1642419001980332,0.121276584685912,0.2182914316654205,41.097126
ENSG00000134107.5,BHLHE40,0.4359039080312123,0.3629289132952302,0.7705383896827698,219.99445
ENSG00000132170.24,PPARG,0.6416481151556755,0.3075340744104978,0.6153950691223145,10.006489
ENSG00000177463.16,NR2C2,0.2919098994214955,0.2117233382704044,0.3820270597934723,4.2413692
ENSG00000131381.13,RBSN,0.2059297831207832,0.1645800643801104,0.2929292619228363,13.009492
ENSG00000182568.18,SATB1,0.2756987728153948,0.216951661281557,0.3890586495399475,12.104295
ENSG00000151789.13,ZNF385D,0.5440298860563607,0.3784018713972396,0.7585533857345581,2.6651118
ENSG00000174738.14,NR1D2,0.2700727214096527,0.26363722497803,0.4781919419765472,22.706005
ENSG00000151090.20,THRB,0.4588754573424397,0.2491746835052419,0.4654059410095215,7.958906
ENSG00000077092.20,RARB,0.4211781153467293,0.283428888986844,0.5480024814605713,2.974961
ENSG00000163508.13,EOMES,0.8118530007060172,0.5090646313282163,1.1655278205871582,2.3511539
ENSG00000197385.6,ZNF860,0.4862816814621057,0.3330973759526718,0.6831820607185364,0.79635966
ENSG00000153560.12,UBP1,0.254899563128359,0.1557443228301484,0.2783110737800598,38.690205
ENSG00000144655.15,CSRNP1,0.4189068171754168,0.3450873479914383,0.7238345146179199,67.24236
ENSG00000177873.14,ZNF619,0.2329210796439514,0.190233710474271,0.3474404811859131,2.6380932
ENSG00000177842.12,ZNF620,0.2727776611428834,0.202673042416554,0.3760574162006378,1.7474129
ENSG00000172888.12,ZNF621,0.2354352144511537,0.1920397282574005,0.3532990217208862,10.881447
ENSG00000114853.15,ZBTB47,0.2906404713559262,0.198595112508616,0.3613748848438263,40.398586
ENSG00000182983.15,ZNF662,0.4020814997198686,0.2064496782073531,0.3837044239044189,8.118676
ENSG00000185219.18,ZNF445,0.2694877977724805,0.1720609394110601,0.3238740861415863,5.5184283
ENSG00000178917.19,ZNF852,0.2935683448868725,0.1898068354043981,0.3627752065658569,3.8309376
ENSG00000196345.13,ZKSCAN7,0.351476946235539,0.2305491837193859,0.4157849550247192,3.0719957
ENSG00000144792.9,ZNF660,0.3956823884053328,0.2467413654956394,0.4705617725849151,1.7677002
ENSG00000186448.15,ZNF197,0.2366012677294781,0.159500209311186,0.2912571430206299,5.922812
ENSG00000169981.11,ZNF35,0.2554003532791873,0.1725951405304669,0.3131660223007202,5.465227
ENSG00000196653.12,ZNF502,0.3261668026000519,0.1920678946467745,0.3648363053798675,5.715819
ENSG00000186446.12,ZNF501,0.278611545249022,0.2215214253589287,0.4051899015903473,2.3580909
ENSG00000012223.13,LTF,0.8991192909273559,0.6051854153767188,1.9825232028961184,68.470726
ENSG00000164048.14,ZNF589,0.3641898558700073,0.2178379567672257,0.4014208316802978,13.19345
ENSG00000163666.10,HESX1,0.3053479652438975,0.2681073128027858,0.5170233845710754,1.490732
ENSG00000153266.13,FEZF2,0.8800266483292672,0.3287645980702605,0.6737431287765503,1.4487445
ENSG00000144747.17,TMF1,0.2898409524864406,0.1689886308065974,0.3116354346275329,15.539262
ENSG00000187098.18,MITF,0.551892959492695,0.2544545526960965,0.4852006733417511,9.984967
ENSG00000114861.24,FOXP1,0.3876211669739233,0.1898220624452317,0.3512786030769348,8.352766
ENSG00000227124.11,ZNF717,0.2717405210225103,0.1878124210981208,0.3384948670864105,2.2353635
ENSG00000064835.12,POU1F1,0.9514616359709718,0.4928848511231098,1.0659385919570925,1.9360408
ENSG00000163320.12,CGGBP1,0.2505864306585344,0.1833027812216119,0.3355798423290252,33.404552
ENSG00000175105.8,ZNF654,0.2770424813501894,0.1978442091029262,0.3572188913822174,7.402398
ENSG00000066422.7,ZBTB11,0.2190822303565631,0.1707441300434889,0.3081322908401489,9.216633
ENSG00000114439.19,BBX,0.3002495707422268,0.2007045107246799,0.3739471137523651,13.395202
ENSG00000177494.6,ZBED2,0.8911502223513529,0.584456285813624,1.4246094226837158,5.0723815
ENSG00000176542.10,USF3,0.2062663116101837,0.1742487328944528,0.3147870600223541,4.6712537
ENSG00000174255.8,ZNF80,0.6473747498174846,0.5717951106078905,1.2984853982925415,0.43097714
ENSG00000181722.18,ZBTB20,0.3913475142450835,0.2948870694046402,0.5755395293235779,0.78122085
ENSG00000144852.20,NR1I2,0.9017159728854914,0.3834173615701783,0.7490494251251221,1.5215241
ENSG00000186103.5,ARGFX,0.5621195590323917,0.2597690953386418,0.4837968647480011,0.011147285
ENSG00000163848.21,ZNF148,0.2479992647482563,0.1707422536628328,0.3066383302211761,7.250044
ENSG00000163884.4,KLF15,0.3918454438187543,0.343580201047475,0.6279927492141724,36.896763
ENSG00000070476.15,ZXDC,0.2590225003945217,0.1532762491522489,0.2712401151657104,18.028318
ENSG00000179348.13,GATA2,0.621866023455515,0.3029514155924723,0.5785634517669678,14.250171
ENSG00000129071.10,MBD4,0.2410642500295526,0.1564161771562857,0.281393826007843,28.918333
ENSG00000168875.3,SOX14,0.9017145962054968,0.6593740056070367,1.5681655406951904,0.08056162
ENSG00000183770.7,FOXL2,0.8981333267915641,0.3420330934826942,0.6771710515022278,2.0410144
ENSG00000177311.12,ZBTB38,0.3414683337890379,0.204184401534941,0.3757686018943786,15.997391
ENSG00000114126.18,TFDP2,0.2620654353664026,0.1869491520747112,0.3457536697387695,10.036448
ENSG00000188313.13,PLSCR1,0.3552901412406694,0.3032483563639534,0.6374476552009583,33.841187
ENSG00000174963.18,ZIC4,0.9353674434281356,0.3464971485794431,0.6988636255264282,4.5793605
ENSG00000152977.10,ZIC1,0.928672085668378,0.3857931523696829,1.0199933052062988,11.766984
ENSG00000168779.21,SHOX2,0.7663032721904707,0.5040667282465796,1.2336933612823486,5.1219163
ENSG00000085276.19,MECOM,0.4944887565240243,0.2969801027120721,0.570293128490448,6.663851
ENSG00000085274.16,MYNN,0.2375249042718245,0.1496018774730544,0.2743653059005737,7.507742
ENSG00000136603.15,SKIL,0.2973962107400148,0.2250388262191065,0.427726149559021,11.956934
ENSG00000121864.10,ZNF639,0.2458464256361554,0.1552882340257992,0.2833651006221771,9.610711
ENSG00000181449.4,SOX2,0.6791334445216525,0.3730331484068933,0.7609772086143494,12.898146
ENSG00000244405.8,ETV5,0.3244601870686867,0.2492020731159461,0.4551064372062683,11.0016575
ENSG00000113916.18,BCL6,0.4371570979122436,0.3418091657035644,0.6966301798820496,161.07483
ENSG00000073282.14,TP63,0.8676514523053257,0.4326343497164729,1.1258538961410522,14.87014
ENSG00000114315.4,HES1,0.5008202682033734,0.3233976077590128,0.6470177173614502,81.82247
ENSG00000272602.6,ZNF595,0.3005315530733364,0.1990211888319482,0.3721752166748047,5.9216847
ENSG00000250312.8,ZNF718,0.2734379846498136,0.2483949907162047,0.4576627612113952,2.658314
ENSG00000186777.13,ZNF732,0.4263098686455802,0.3445651379500862,0.6480343341827393,0.6690748
ENSG00000131127.14,ZNF141,0.3177652665974798,0.2299991674901815,0.4385513067245483,5.016418
ENSG00000182903.16,ZNF721,0.2359351486673636,0.1996461896892025,0.3647733926773071,10.56678
ENSG00000235608.2,NKX1-1,0.8131643689346385,0.5393198515225017,1.4688959121704102,0.043119155
ENSG00000123933.17,MXD4,0.3320711715204399,0.180945158661424,0.3365905284881592,65.42853
ENSG00000188981.11,MSANTD1,0.4574940346406617,0.2920790908864996,0.5573013424873352,0.6065684
ENSG00000168826.16,ZBTB49,0.295993966342987,0.1832344861228304,0.3287596702575683,5.602332
ENSG00000163132.8,MSX1,0.5646828216285218,0.3209094748769616,0.6776580810546875,11.4416685
ENSG00000215612.8,HMX1,0.7331833777510525,0.2533702767017152,0.4987740814685821,0.26544422
ENSG00000178163.8,ZNF518B,0.274756791807525,0.1893944277734554,0.34540855884552,4.8608966
ENSG00000109705.8,NKX3-2,0.8403284002762134,0.5698254479087507,1.2861976623535156,2.560143
ENSG00000237765.8,FAM200B,0.2051101622108892,0.175832052412163,0.326901227235794,12.858774
ENSG00000178177.17,LCORL,0.2805436986967977,0.1915286554316168,0.3545907437801361,1.4443951
ENSG00000168214.22,RBPJ,0.2625314534501107,0.1731417751775018,0.3135592937469482,26.540573
ENSG00000109787.13,KLF3,0.3437006414526171,0.1845552891295404,0.3577672839164734,29.671385
ENSG00000109132.7,PHOX2B,0.8958719680763022,0.5993276991190677,1.3053561449050903,0.31947196
ENSG00000170448.12,NFXL1,0.3148098989684993,0.1781517121135105,0.3275673687458038,7.7588434
ENSG00000180613.11,GSX2,0.7255722769743462,0.4357086688159477,1.0106980800628662,0.20072982
ENSG00000134852.15,CLOCK,0.2501450215870582,0.1688239153884381,0.3078005313873291,8.476485
ENSG00000084093.19,REST,0.327833969936079,0.1833120306750494,0.3322646915912628,7.404917
ENSG00000174796.12,THAP6,0.2523266654137878,0.1885447226261638,0.3466220200061798,5.312474
ENSG00000152784.16,PRDM8,0.4952184183967176,0.3312192013504069,0.6510111093521118,7.468295
ENSG00000168152.13,THAP9,0.2858772567078508,0.2000410727951862,0.3902736604213714,3.2073193
ENSG00000189308.11,LIN54,0.2080511815407427,0.1711773937100326,0.3052582144737243,4.333497
ENSG00000163623.10,NKX6-1,0.9311691826524964,0.37163488543783,0.891006350517273,7.3428416
ENSG00000180346.5,TIGD2,0.3774038879449671,0.2305666130081876,0.4190615713596344,4.0314283
ENSG00000172238.6,ATOH1,0.9548324316536702,0.5270806542650067,0.956995129585266,0.83579594
ENSG00000109320.14,NFKB1,0.3558242772963814,0.1829737774424019,0.3442685604095459,27.537672
ENSG00000168772.12,CXXC4,0.4614544965536366,0.3317084938504074,0.6493967175483704,1.4975538
ENSG00000168769.14,TET2,0.3732839931531651,0.1944625706940365,0.3594553768634796,5.931362
ENSG00000138795.10,LEF1,0.481886644384204,0.3353247989594846,0.7357097864151001,4.2879677
ENSG00000164093.18,PITX2,0.8369446598430504,0.575856100057791,1.4145479202270508,2.2558737
ENSG00000178403.4,NEUROG2,0.8813706657132521,0.4711947258889417,0.933409869670868,0.5244872
ENSG00000138738.11,PRDM5,0.42664824460163,0.2291124462596415,0.4204647541046142,2.9615908
ENSG00000109381.21,ELF2,0.2491662734022486,0.1500565234175275,0.2727188169956207,18.687447
ENSG00000170365.10,SMAD1,0.260206991661482,0.2005600738413838,0.3879145085811615,12.859188
ENSG00000151612.18,ZNF827,0.3508247695674755,0.2068247036412903,0.3727937936782837,3.8044674
ENSG00000151615.3,POU4F2,0.9102592137902225,0.8413299966332233,3.499485731124878,0.07344361
ENSG00000151623.15,NR3C2,0.2859050912590357,0.2388146302141449,0.4357302486896515,7.3300138
ENSG00000169989.3,TIGD4,0.5175109925061759,0.3186946155610227,0.60370272397995,0.6546955
ENSG00000164107.9,HAND2,0.7050813808314129,0.4094791709156716,0.8889274001121521,16.624744
ENSG00000168310.12,IRF2,0.3105042337049457,0.1619952626283931,0.2967418432235718,13.495316
ENSG00000187821.9,HELT,0.8832125408478122,0.5276762568882006,1.0771437883377075,0.15241118
ENSG00000179059.10,ZFP42,0.9362392467378048,0.674132963533055,1.5268049240112305,0.13077535
ENSG00000260596.5,DUX4,0.90967969175743,0.5510252605504349,1.0603902339935305,0.0039027752
ENSG00000063438.20,AHRR,0.6361134680849455,0.450818084353884,1.09704852104187,3.2177303
ENSG00000113430.11,IRX4,0.8614554415704296,0.5260700059143559,1.1578270196914673,3.8450148
ENSG00000170561.13,IRX2,0.7739923878291027,0.4336390158602358,1.0104804039001465,6.6218786
ENSG00000170549.4,IRX1,0.7752853729285204,0.4251055734898774,0.8417226076126099,3.643538
ENSG00000164256.11,PRDM9,0.9711472302696644,0.1810573108332764,0.331246018409729,0.18447235
ENSG00000172262.12,ZNF131,0.2547115264312263,0.1487740206050927,0.2726508378982544,8.070506
ENSG00000016082.15,ISL1,0.8220644847780171,0.4604457652065198,0.9694451689720154,1.8267978
ENSG00000062194.16,GPBP1,0.2169750672357989,0.1449372195390974,0.2742231786251068,43.322968
ENSG00000178175.12,ZNF366,0.4360221967336543,0.3541140656803433,0.7175869941711426,2.3707376
ENSG00000251493.5,FOXD1,0.7542770314131689,0.4049061990126655,0.8882802724838257,3.0167193
ENSG00000132846.6,ZBED3,0.3174055289804097,0.2406426523488529,0.445422887802124,6.286403
ENSG00000171540.8,OTP,0.9539087664496136,0.5854267320507097,1.7093452215194702,0.31831807
ENSG00000164299.7,SPZ1,0.975735305878432,0.2929202621224012,0.5232902765274048,1.3042507
ENSG00000081189.17,MEF2C,0.4807541626459913,0.2644765875649331,0.4846354126930237,14.355124
ENSG00000175745.15,NR2F1,0.5098759382330669,0.3117952087431349,0.6012630462646484,25.507145
ENSG00000248483.7,POU5F2,0.7278028758679633,0.3769824686817983,0.7457872629165649,0.16775657
ENSG00000164334.16,FAM170A,0.9103494181541396,0.5414222497032426,1.0623257160186768,0.86842734
ENSG00000164185.7,ZNF474,0.6161184104183075,0.3979838978311145,0.7778770923614502,0.57624567
ENSG00000061455.11,PRDM6,0.7620095917825885,0.3371052857307457,0.7242317795753479,3.269558
ENSG00000168916.16,ZNF608,0.2585162619187165,0.2408908354636505,0.4735172688961029,8.226068
ENSG00000125347.15,IRF1,0.4980659672895925,0.3707835750610059,0.9589596390724182,20.544529
ENSG00000081059.20,TCF7,0.5909345385561999,0.3104015608335838,0.6707344055175781,5.986081
ENSG00000069011.16,PITX1,0.8876727883900681,0.5099427165287864,1.1954035758972168,46.52398
ENSG00000181965.6,NEUROG1,0.3358898497131139,0.3721009399070316,0.7056650519371033,0.023535805
ENSG00000113658.18,SMAD5,0.325510908754851,0.1846170522749388,0.3355380594730377,17.961159
ENSG00000120738.8,EGR1,0.5005338050857925,0.559159881364257,1.343764066696167,284.0156
ENSG00000171604.12,CXXC5,0.3526796398293224,0.2314368140867402,0.4247469305992126,36.89581
ENSG00000185129.8,PURA,0.2340474484343106,0.1945896966674577,0.3488790988922119,8.383533
ENSG00000113580.15,NR3C1,0.3105530928955875,0.1895533916012658,0.3463753759860992,20.742981
ENSG00000091010.6,POU4F3,0.2863280798224906,0.3518612727548094,0.6485514640808105,0.12286313
ENSG00000164296.7,TIGD6,0.2531557837975903,0.1724339662052528,0.3092144429683685,3.1600628
ENSG00000113722.18,CDX1,0.925560292646186,0.4677626267519789,1.011807560920715,4.848529
ENSG00000145908.14,ZNF300,0.394571327899764,0.2295686072029852,0.4389753341674804,6.009043
ENSG00000113196.3,HAND1,0.9335741907181871,0.6431547904498697,1.4813907146453855,4.6544466
ENSG00000039600.11,SOX30,0.9559029419155728,0.4532048091694616,1.035313606262207,3.257128
ENSG00000164330.18,EBF1,0.5179150532417276,0.2645488426087993,0.521817147731781,15.474512
ENSG00000168269.10,FOXI1,0.9288700665023528,0.6020526965729333,1.7269644737243652,0.8770147
ENSG00000164438.6,TLX3,0.954449774137976,0.4756943268030699,0.9677388668060304,1.2509202
ENSG00000183072.10,NKX2-5,0.941786378368186,0.6076873097932481,1.538997769355774,6.473732
ENSG00000120149.9,MSX2,0.6348334967107524,0.3899554797472714,0.8615730404853821,3.1204386
ENSG00000113761.12,ZNF346,0.2466368741902187,0.1613689144849729,0.3060466051101684,6.4098434
ENSG00000213347.11,MXD3,0.3656676752889027,0.2385989831091564,0.4618342518806457,11.035242
ENSG00000175325.2,PROP1,0.8579915266010878,0.4105878972323628,0.7610790729522705,0.066128835
ENSG00000169131.13,ZNF354A,0.2351441633637417,0.1829784096069409,0.3400275409221649,11.023949
ENSG00000178338.11,ZNF354B,0.3115272326897269,0.187334481477725,0.3439261615276336,10.033478
ENSG00000198939.8,ZFP2,0.3463107498246746,0.237076502359206,0.4362163841724396,3.93177
ENSG00000178187.8,ZNF454,0.3822853984965392,0.2748101640714236,0.4896222054958343,1.4301324
ENSG00000234284.7,ZNF879,0.3079762450264626,0.2132383992102787,0.3871930837631225,2.3347824
ENSG00000177932.7,ZNF354C,0.35738210291744,0.227028699066173,0.4280489683151245,3.7248003
ENSG00000196670.14,ZFP62,0.2697887397064304,0.1839744839010281,0.346565693616867,13.957761
ENSG00000137265.16,IRF4,0.894939672570458,0.4845350811795123,1.203472137451172,11.05912
ENSG00000164379.7,FOXQ1,0.7217396728203922,0.4154875183633439,0.8773849010467529,8.706543
ENSG00000137273.6,FOXF2,0.760712085395035,0.3196123288113786,0.6030676364898682,14.071075
ENSG00000054598.9,FOXC1,0.6799676293752102,0.3168579348112474,0.6539042592048645,22.64075
ENSG00000124782.21,RREB1,0.3817190041462546,0.1501029358396968,0.2719542980194092,14.989912
ENSG00000137203.15,TFAP2A,0.8348965317065365,0.3697840643466655,0.8312377333641052,6.672
ENSG00000124827.7,GCM2,0.7356190229364881,0.4030630275289477,0.7474958300590515,0.055455487
ENSG00000095951.18,HIVEP1,0.2906809520490435,0.1868065871937634,0.3374015092849731,6.0300355
ENSG00000112242.16,E2F3,0.3103098016104156,0.2345133659286849,0.435973197221756,8.155534
ENSG00000124766.7,SOX4,0.473673055547981,0.2752752246131205,0.5352777242660522,15.632852
ENSG00000181315.11,ZNF322,0.2733696027183842,0.2107526850192109,0.3780640363693237,3.1487029
ENSG00000124613.9,ZNF391,0.296463587274333,0.2564022827463572,0.472333163022995,2.8007705
ENSG00000096654.16,ZNF184,0.2577751618015735,0.1903562271914934,0.3564667999744415,5.087434
ENSG00000197279.5,ZNF165,0.5714230177021213,0.291827477854427,0.579422652721405,1.62219
ENSG00000196812.6,ZSCAN16,0.2604253281227988,0.1961453532316362,0.3615271747112274,5.7602515
ENSG00000198315.11,ZKSCAN8,0.3070070110703276,0.2030671768524099,0.3746417164802551,16.366922
ENSG00000137185.13,ZSCAN9,0.306135296993288,0.1828152624066086,0.3313276767730713,8.293477
ENSG00000187626.9,ZKSCAN4,0.3139484284454785,0.2045051964309597,0.3625315427780151,2.9501107
ENSG00000197062.12,ZSCAN26,0.3017340595518796,0.1953787273105374,0.3671285212039947,16.025345
ENSG00000235109.8,ZSCAN31,0.3603276536678262,0.3000518812648102,0.5808990001678467,4.2175508
ENSG00000189298.14,ZKSCAN3,0.2942161329926564,0.206468672471351,0.3750828206539154,3.3917189
ENSG00000158691.16,ZSCAN12,0.3261708597557842,0.1958495509370203,0.3582226634025574,2.477874
ENSG00000187987.10,ZSCAN23,0.4096026807344743,0.3522316259453187,0.65067458152771,0.72283983
ENSG00000197935.7,ZNF311,0.41843824734113,0.2716777697893938,0.5049628019332886,2.034314
ENSG00000204644.10,ZFP57,0.5374748565851231,0.7199061156835623,1.6539306640625,1.9157284
ENSG00000204531.21,POU5F1,0.5997658489588419,0.4043099658919257,0.8590176701545715,2.036702
ENSG00000204366.4,ZBTB12,0.3190245083765264,0.2469799999262551,0.4541859030723572,4.0208507
ENSG00000213676.13,ATF6B,0.2614249272072272,0.1420110896212911,0.2554619014263153,77.927155
ENSG00000204304.12,PBX2,0.3121001391915712,0.1612293625104551,0.2977157831192016,71.46207
ENSG00000204231.11,RXRB,0.2382749606843599,0.1402760282861978,0.251587450504303,62.19835
ENSG00000236104.3,ZBTB22,0.2351210031783911,0.1556687999968995,0.2733266353607178,20.431927
ENSG00000112511.18,PHF1,0.3221190252740779,0.1872321885811827,0.3485630452632904,107.18378
ENSG00000213588.6,ZBTB9,0.3026956009612754,0.2178051142813897,0.3965795934200287,6.3477902
ENSG00000137309.21,HMGA1,0.5837401086273577,0.3073862465520517,0.6377254128456116,104.052284
ENSG00000124664.11,SPDEF,0.8789414652276487,0.4650180535854497,0.9347323179244996,11.805659
ENSG00000065029.15,ZNF76,0.2903158347679019,0.1744884300639997,0.3258783221244812,26.709099
ENSG00000112033.14,PPARD,0.227982672663602,0.1829349926398071,0.3552032709121704,36.52368
ENSG00000007866.22,TEAD3,0.5403396180294365,0.2399853011724237,0.4982840120792389,58.904003
ENSG00000010030.14,ETV7,0.5219391346311206,0.4261329751551523,1.0570300817489624,3.2034485
ENSG00000001167.15,NFYA,0.2478489062999553,0.1688122261124064,0.3080931603908539,14.027318
ENSG00000137166.18,FOXP4,0.3633633989860091,0.1936179556033334,0.3564299643039703,21.721918
ENSG00000112561.19,TFEB,0.3638628216924601,0.1873975187302284,0.3413352072238922,15.813866
ENSG00000124496.13,TRERF1,0.3786100407751315,0.2665310510770632,0.486533910036087,6.283366
ENSG00000112658.8,SRF,0.3890376935348535,0.2001499475648752,0.3637554347515106,58.7602
ENSG00000171467.16,ZNF318,0.3913599705910651,0.1966094885147526,0.3532291054725647,13.033518
ENSG00000096401.8,CDC5L,0.2205060080749478,0.1510768122976746,0.2685047686100006,16.91863
ENSG00000124813.23,RUNX2,0.5492576171003184,0.3375858157358859,0.6445929408073425,3.3245952
ENSG00000008197.5,TFAP2D,0.867560021230646,0.5406966170357055,1.0966674089431765,0.015259999
ENSG00000008196.13,TFAP2B,0.8258774791071304,0.4837609497957699,0.9149868488311768,1.4929738
ENSG00000137270.11,GCM1,0.6824284234061199,0.5315539216590661,1.3189122676849363,0.1835214
ENSG00000112200.17,ZNF451,0.2370219511771286,0.1661090143118014,0.3073447346687317,6.098121
ENSG00000118418.16,HMGN3,0.202501924930056,0.186694563828253,0.3407186865806579,124.7753
ENSG00000112837.17,TBX18,0.7354062325234936,0.3789156969705765,0.7519767880439758,6.8310275
ENSG00000188994.14,ZNF292,0.2909591782723427,0.2010895504964947,0.3606548905372619,9.143118
ENSG00000112182.16,BACH2,0.3806757254096014,0.2944143102591613,0.5596790313720703,2.1999247
ENSG00000184486.10,POU3F2,0.7645240810326687,0.269806717572378,0.494678258895874,1.7330205
ENSG00000112238.12,PRDM13,0.8309846438726605,0.50204903649131,1.016883373260498,0.029375793
ENSG00000112246.10,SIM1,0.886910157248701,0.4188359257216485,0.8403472900390625,0.531639
ENSG00000187772.8,LIN28B,0.8885471045710398,0.4448577378419687,0.8424610495567322,0.14544114
ENSG00000057657.17,PRDM1,0.5904491894510194,0.3667950572149551,0.7917807698249817,7.57923
ENSG00000146285.15,SCML4,0.7010916634464112,0.4343406071283687,0.8597295880317688,1.0906489
ENSG00000112333.12,NR2E1,0.8380464418074582,0.2931746776749609,0.584780216217041,1.9490584
ENSG00000118689.15,FOXO3,0.3335631234462518,0.2312543729006075,0.4166615009307861,37.32362
ENSG00000112365.6,ZBTB24,0.2713805916655651,0.1710882070857993,0.306170791387558,4.197123
ENSG00000185002.10,RFX6,0.7722055472312154,0.4965369326669424,0.9665154814720154,0.15542792
ENSG00000025156.13,HSF2,0.268606764965875,0.17352704882796,0.3295410871505737,18.92661
ENSG00000135547.9,HEY2,0.5816735535892981,0.3017585247908359,0.6212124228477478,14.594443
ENSG00000198945.8,L3MBTL3,0.3725233485835896,0.2189899461015856,0.3959484994411468,5.9827538
ENSG00000118526.7,TCF21,0.7297808292022212,0.3824922980108519,0.7911748886108398,10.087021
ENSG00000028839.10,TBPL1,0.3168010030876284,0.1832232376393119,0.3405201733112335,17.185854
ENSG00000118513.21,MYB,0.7312402102262576,0.4421269668325129,0.9283514618873596,2.0040681
ENSG00000177468.7,OLIG3,0.6369874321033622,,,0.010049937
ENSG00000010818.11,HIVEP2,0.270367441598302,0.218836772436248,0.4384576976299286,11.881964
ENSG00000118495.21,PLAGL1,0.4525789326103766,0.2634147092047908,0.4953851401805877,25.450434
